R_0 R_1 R_2 R_3 Class
0.5347 272.0000 25.3000 1.8000 0
0.5417 622.0000 25.7000 1.3000 0
0.5486 158.0000 25.7000 1.8000 0
0.5556 696.0000 25.5000 2.7000 0
0.5625 561.0000 25.9000 1.3000 0
0.5694 284.0000 25.8000 2.7000 0
0.5764 216.0000 25.6000 2.2000 0
0.5833 219.0000 25.4000 2.2000 0
0.5903 180.0000 25.6000 1.3000 0
0.5972 155.0000 25.6000 1.3000 0
0.6042 207.0000 26.2000 0.9000 0
0.6111 188.0000 26.6000 1.3000 0
0.6181 174.0000 26.5000 1.8000 0
0.6250 138.0000 26.1000 1.3000 0
0.6319 161.0000 26.4000 0.9000 0
0.6389 193.0000 26.7000 1.3000 0
0.6458 168.0000 26.5000 2.2000 0
0.6528 159.0000 26.3000 1.3000 0
0.6597 157.0000 26.4000 0.4000 0
0.6667 161.0000 26.6000 2.2000 0
0.6736 212.0000 26.1000 2.7000 0
0.6806 179.0000 26.0000 2.7000 0
0.6875 104.0000 25.1000 0.9000 0
0.6944 72.0000 24.0000 2.2000 0
0.7014 71.0000 23.3000 1.8000 0
0.7083 44.0000 23.2000 0.9000 0
0.7153 45.0000 23.2000 1.3000 0
0.7222 31.0000 23.1000 1.3000 0
0.7292 15.0000 23.1000 1.3000 0
0.7361 6.0000 23.1000 1.3000 0
0.7431 0.0000 22.8000 1.8000 0
0.2500 29.0000 21.1000 0.0000 0
0.2569 48.0000 21.0000 0.0000 0
0.2639 52.0000 20.9000 0.0000 0
0.2708 63.0000 20.9000 0.0000 0
0.2778 68.0000 20.9000 0.0000 0
0.2847 77.0000 21.0000 0.0000 0
0.2917 88.0000 21.0000 0.0000 0
0.2986 107.0000 21.1000 0.0000 0
0.3056 139.0000 21.4000 0.0000 0
0.3125 170.0000 21.6000 0.0000 0
0.3194 125.0000 21.8000 0.0000 0
0.3264 151.0000 21.9000 0.0000 0
0.3333 271.0000 22.1000 0.0000 0
0.3403 423.0000 22.6000 0.0000 0
0.3472 397.0000 23.0000 0.0000 0
0.3542 314.0000 23.3000 0.0000 1
0.3611 673.0000 23.7000 0.0000 0
0.3681 692.0000 24.4000 0.0000 0
0.3750 671.0000 24.7000 0.0000 0
0.3819 471.0000 25.0000 0.0000 0
0.3889 717.0000 24.9000 0.0000 1
0.3958 567.0000 25.6000 0.0000 0
0.4028 298.0000 26.0000 0.0000 0
0.4097 460.0000 26.6000 0.0000 0
0.4167 848.0000 26.8000 0.0000 0
0.4236 972.0000 27.2000 0.0000 0
0.4306 848.0000 27.3000 0.0000 1
0.4375 226.0000 27.4000 0.0000 0
0.4444 946.0000 27.2000 0.0000 0
0.4514 230.0000 27.3000 0.0000 0
0.4583 261.0000 27.1000 0.9000 0
0.4653 178.0000 26.8000 1.8000 0
0.4722 244.0000 26.8000 0.4000 0
0.4792 35.0000 27.4000 0.0000 0
0.4861 83.0000 26.8000 1.8000 0
0.4931 255.0000 26.3000 1.3000 0
0.5000 337.0000 26.0000 1.3000 0
0.5069 213.0000 25.9000 2.2000 0
0.5139 312.0000 25.7000 1.8000 0
0.5208 524.0000 25.8000 1.8000 0
0.5278 258.0000 25.9000 1.8000 0
0.5347 216.0000 26.1000 1.8000 0
0.5417 219.0000 26.2000 1.8000 0
0.5486 737.0000 26.2000 1.8000 0
0.5556 647.0000 26.7000 0.9000 0
0.5625 435.0000 26.8000 2.2000 0
0.5694 989.0000 26.8000 2.2000 0
0.5764 553.0000 27.0000 2.2000 0
0.5833 733.0000 27.1000 2.7000 0
0.5903 401.0000 27.1000 2.7000 0
0.5972 120.0000 26.4000 2.2000 0
0.6042 92.0000 26.3000 2.2000 0
0.6111 111.0000 25.7000 2.2000 0
0.6181 143.0000 25.5000 2.2000 0
0.6250 137.0000 25.4000 2.2000 0
0.6319 273.0000 25.4000 1.8000 0
0.6389 453.0000 25.7000 1.3000 0
0.6458 379.0000 25.9000 1.8000 0
0.6528 319.0000 25.8000 2.2000 0
0.6597 146.0000 25.7000 1.8000 0
0.6667 86.0000 25.4000 1.3000 0
0.6736 104.0000 25.2000 1.3000 0
0.6806 78.0000 25.1000 1.8000 0
0.6875 108.0000 24.9000 1.8000 0
0.6944 139.0000 24.9000 1.8000 0
0.7014 108.0000 24.8000 1.8000 0
0.7083 62.0000 24.6000 2.7000 0
0.7153 31.0000 24.3000 1.3000 0
0.7222 16.0000 24.0000 1.8000 0
0.7292 19.0000 23.8000 2.2000 0
0.7361 9.0000 23.6000 1.8000 0
0.7431 0.0000 23.6000 2.7000 0
0.2500 19.0000 20.4000 0.0000 0
0.2569 39.0000 20.6000 0.0000 0
0.2639 60.0000 20.6000 0.0000 0
0.2708 78.0000 20.8000 0.0000 0
0.2778 102.0000 20.9000 0.0000 0
0.2847 134.0000 21.0000 0.0000 0
0.2917 174.0000 21.3000 0.0000 0
0.2986 251.0000 21.4000 0.0000 0
0.3056 345.0000 21.6000 0.0000 0
0.3125 315.0000 22.1000 0.0000 0
0.3194 329.0000 22.5000 0.0000 0
0.3264 367.0000 22.8000 0.0000 0
0.3333 356.0000 22.9000 0.0000 0
0.3403 329.0000 22.9000 0.0000 0
0.3472 326.0000 23.2000 0.0000 0
0.3542 302.0000 23.4000 0.0000 0
0.3611 298.0000 23.7000 0.0000 0
0.3681 337.0000 23.9000 0.0000 0
0.3750 431.0000 24.4000 0.0000 1
0.3819 478.0000 25.0000 0.0000 0
0.3889 550.0000 25.7000 0.0000 0
0.3958 554.0000 26.4000 0.0000 0
0.4028 560.0000 26.6000 0.0000 0
0.4097 599.0000 26.7000 0.0000 0
0.4167 672.0000 26.7000 0.4000 0
0.4236 708.0000 26.7000 0.4000 1
0.4306 810.0000 26.9000 0.4000 0
0.4375 890.0000 27.4000 0.9000 0
0.4444 807.0000 27.7000 0.4000 0
0.4514 900.0000 27.9000 0.0000 0
0.4583 1001.0000 28.3000 0.4000 1
0.4653 729.0000 29.1000 0.0000 0
0.4722 705.0000 29.9000 0.0000 0
0.4792 362.0000 30.1000 0.9000 0
0.4861 1087.0000 29.5000 2.2000 0
0.4931 974.0000 29.0000 2.2000 1
0.5000 992.0000 28.9000 1.8000 0
0.5069 1138.0000 28.9000 2.2000 0
0.5139 908.0000 28.2000 3.1000 0
0.5208 438.0000 26.9000 2.7000 0
0.5278 219.0000 25.8000 2.7000 0
0.5347 195.0000 24.8000 2.2000 0
0.5417 149.0000 24.2000 1.8000 0
0.5486 180.0000 23.9000 2.2000 0
0.5556 185.0000 23.9000 2.2000 0
0.5625 124.0000 23.7000 2.2000 0
0.5694 115.0000 23.5000 2.2000 0
0.5764 138.0000 23.4000 2.7000 0
0.5833 237.0000 23.4000 1.8000 0
0.5903 525.0000 24.0000 1.3000 0
0.5972 351.0000 24.7000 1.8000 0
0.6042 469.0000 25.1000 1.8000 0
0.6111 275.0000 25.2000 2.2000 0
0.6181 346.0000 25.2000 2.2000 0
0.6250 269.0000 25.1000 2.2000 0
0.6319 225.0000 24.9000 1.8000 0
0.6389 232.0000 24.9000 1.8000 0
0.6458 227.0000 24.7000 1.8000 0
0.6528 228.0000 24.4000 1.8000 0
0.6597 167.0000 24.3000 1.3000 0
0.6667 123.0000 24.3000 1.3000 0
0.6736 116.0000 24.3000 1.3000 0
0.6806 110.0000 24.3000 0.9000 0
0.6875 89.0000 24.3000 0.4000 0
0.6944 73.0000 24.4000 0.9000 0
0.7014 56.0000 24.3000 0.9000 0
0.7083 40.0000 24.3000 0.0000 0
0.7153 27.0000 24.3000 0.0000 0
0.7222 20.0000 24.2000 0.0000 0
0.7292 16.0000 24.2000 0.0000 0
0.7361 11.0000 24.0000 0.0000 0
0.7431 5.0000 23.7000 0.0000 0
0.2500 21.0000 20.8000 0.0000 0
0.2569 29.0000 20.9000 0.0000 0
0.2639 37.0000 21.1000 0.0000 0
0.2708 59.0000 21.4000 0.0000 0
0.2778 64.0000 21.7000 0.0000 0
0.2847 53.0000 22.1000 0.0000 0
0.2917 56.0000 22.3000 0.0000 0
0.2986 47.0000 22.4000 0.0000 0
0.3056 253.0000 22.5000 0.0000 0
0.3125 353.0000 22.6000 0.0000 0
0.3194 360.0000 22.7000 0.0000 0
0.3264 404.0000 23.1000 0.0000 0
0.3333 449.0000 23.5000 0.0000 0
0.3403 372.0000 23.7000 0.0000 0
0.3472 516.0000 23.8000 0.0000 0
0.3542 644.0000 24.3000 0.0000 1
0.3611 544.0000 24.8000 0.0000 0
0.3681 288.0000 25.2000 0.0000 0
0.3750 356.0000 25.1000 0.4000 0
0.3819 548.0000 24.9000 0.4000 0
0.3889 384.0000 25.3000 0.0000 0
0.3958 676.0000 25.7000 0.0000 0
0.4028 655.0000 26.3000 0.0000 0
0.4097 817.0000 26.6000 0.0000 1
0.4167 857.0000 26.7000 0.4000 0
0.4236 863.0000 27.0000 0.4000 0
0.4306 894.0000 27.3000 0.4000 0
0.4375 915.0000 27.8000 0.9000 0
0.4444 926.0000 28.3000 0.4000 1
0.4514 933.0000 28.9000 0.0000 0
0.4583 951.0000 29.3000 0.4000 0
0.4653 304.0000 29.1000 0.0000 0
0.4722 287.0000 28.9000 0.4000 0
0.4792 804.0000 28.6000 1.3000 0
0.4861 944.0000 28.8000 1.8000 1
0.4931 905.0000 29.3000 1.8000 0
0.5000 615.0000 29.1000 2.2000 0
0.5069 972.0000 28.8000 2.2000 0
0.5139 211.0000 29.0000 1.3000 0
0.5208 179.0000 28.2000 1.3000 0
0.5278 192.0000 27.7000 1.3000 0
0.5347 171.0000 27.3000 2.2000 0
0.5417 449.0000 27.1000 1.8000 0
0.5486 588.0000 27.4000 2.7000 0
0.5556 479.0000 27.6000 2.2000 0
0.5625 335.0000 27.6000 2.2000 0
0.5694 332.0000 27.6000 1.8000 0
0.5764 612.0000 27.6000 2.2000 0
0.5833 786.0000 28.1000 2.2000 0
0.5903 707.0000 28.2000 2.2000 0
0.5972 705.0000 28.4000 2.2000 1
0.6042 863.0000 28.6000 2.2000 1
0.6111 717.0000 28.7000 2.2000 0
0.6181 797.0000 28.8000 1.8000 0
0.6250 686.0000 29.1000 2.2000 0
0.6319 192.0000 28.9000 3.1000 0
0.6389 249.0000 28.2000 2.7000 0
0.6458 107.0000 27.7000 2.7000 0
0.6528 80.0000 27.1000 3.1000 0
0.6597 49.0000 26.6000 3.6000 0
0.6667 60.0000 26.2000 3.1000 0
0.6736 53.0000 26.0000 2.2000 0
0.6806 58.0000 25.9000 2.7000 0
0.6875 43.0000 25.7000 2.7000 0
0.6944 26.0000 25.6000 2.7000 0
0.7014 18.0000 25.3000 2.7000 0
0.7083 13.0000 24.8000 2.2000 0
0.7153 11.0000 24.2000 1.8000 0
0.7222 6.0000 23.9000 0.4000 0
0.7292 1.0000 23.5000 0.0000 0
0.7361 0.0000 23.1000 0.0000 0
0.7431 0.0000 22.4000 0.4000 0
0.2500 23.0000 20.0000 0.0000 0
0.2569 30.0000 20.1000 0.0000 0
0.2639 37.0000 20.3000 0.0000 0
0.2708 46.0000 20.3000 0.0000 0
0.2778 70.0000 20.4000 0.0000 0
0.2847 84.0000 20.6000 0.0000 0
0.2917 89.0000 20.7000 0.0000 0
0.2986 98.0000 20.7000 0.0000 0
0.3056 109.0000 20.7000 0.0000 0
0.3125 120.0000 20.9000 0.0000 0
0.3194 124.0000 21.1000 0.0000 0
0.3264 140.0000 21.2000 0.0000 0
0.3333 163.0000 21.3000 0.0000 0
0.3403 197.0000 21.3000 0.0000 0
0.3472 229.0000 21.6000 0.0000 0
0.3542 287.0000 21.8000 0.0000 0
0.3611 500.0000 21.9000 0.0000 0
0.3681 423.0000 22.2000 0.0000 0
0.3750 520.0000 22.7000 0.0000 0
0.3819 563.0000 22.9000 0.0000 1
0.3889 599.0000 23.2000 0.0000 0
0.3958 754.0000 23.9000 0.0000 0
0.4028 766.0000 24.3000 0.0000 0
0.4097 805.0000 24.7000 0.0000 0
0.4167 847.0000 25.1000 0.0000 1
0.4236 720.0000 25.5000 0.0000 0
0.4306 836.0000 25.7000 0.0000 0
0.4375 982.0000 26.4000 0.4000 0
0.4444 1026.0000 26.8000 0.9000 1
0.4514 662.0000 27.1000 1.3000 0
0.4583 377.0000 27.2000 0.9000 0
0.4653 446.0000 26.9000 1.3000 0
0.4722 506.0000 26.9000 2.2000 0
0.4792 373.0000 26.8000 1.3000 0
0.4861 374.0000 26.6000 1.8000 0
0.4931 370.0000 26.3000 2.2000 0
0.5000 265.0000 26.1000 2.2000 0
0.5069 382.0000 26.0000 2.2000 0
0.5139 307.0000 25.8000 1.8000 0
0.5208 692.0000 25.9000 1.8000 0
0.5278 609.0000 26.4000 2.2000 0
0.5347 557.0000 26.4000 2.2000 0
0.5417 280.0000 26.4000 1.8000 0
0.5486 350.0000 26.1000 2.2000 0
0.5556 326.0000 26.1000 2.2000 0
0.5625 280.0000 26.3000 2.7000 0
0.5694 995.0000 26.3000 3.1000 0
0.5764 373.0000 26.6000 2.2000 0
0.5833 649.0000 26.3000 2.7000 0
0.5903 348.0000 26.4000 2.2000 0
0.5972 368.0000 26.1000 2.2000 0
0.6042 348.0000 26.0000 1.8000 0
0.6111 407.0000 25.9000 2.2000 0
0.6181 793.0000 26.2000 2.7000 0
0.6250 970.0000 27.1000 2.2000 0
0.6319 907.0000 27.3000 2.7000 1
0.6389 489.0000 27.1000 1.8000 0
0.6458 601.0000 26.7000 2.2000 0
0.6528 299.0000 26.6000 1.3000 0
0.6597 599.0000 26.5000 1.8000 0
0.6667 446.0000 26.6000 1.8000 0
0.6736 247.0000 26.4000 2.2000 0
0.6806 172.0000 25.9000 1.8000 0
0.6875 147.0000 25.4000 1.8000 0
0.6944 117.0000 25.1000 2.2000 0
0.7014 107.0000 24.8000 1.8000 0
0.7083 115.0000 24.4000 1.8000 0
0.7153 110.0000 24.2000 0.9000 0
0.7222 50.0000 24.1000 1.3000 0
0.7292 27.0000 24.1000 1.3000 0
0.7361 24.0000 24.0000 1.3000 0
0.7431 16.0000 23.9000 0.4000 0
0.2500 13.0000 21.0000 0.4000 0
0.2569 23.0000 21.1000 0.0000 0
0.2639 37.0000 21.2000 0.4000 0
0.2708 58.0000 21.3000 0.0000 0
0.2778 79.0000 21.5000 0.4000 0
0.2847 104.0000 21.7000 0.9000 0
0.2917 134.0000 21.8000 1.3000 0
0.2986 152.0000 22.0000 0.0000 0
0.3056 174.0000 22.2000 0.4000 0
0.3125 189.0000 22.3000 0.0000 0
0.3194 200.0000 22.5000 0.0000 0
0.3264 211.0000 22.7000 0.0000 0
0.3333 232.0000 23.1000 0.0000 0
0.3403 251.0000 23.0000 0.0000 0
0.3472 375.0000 22.8000 0.0000 0
0.3542 581.0000 23.3000 0.0000 0
0.3611 648.0000 24.1000 0.0000 1
0.3681 666.0000 25.1000 0.0000 0
0.3750 714.0000 26.1000 0.0000 0
0.3819 777.0000 26.4000 0.0000 0
0.3889 815.0000 26.6000 0.0000 0
0.3958 829.0000 26.8000 0.0000 1
0.4028 672.0000 27.4000 0.0000 0
0.4097 690.0000 27.6000 0.0000 0
0.4167 575.0000 27.9000 0.0000 0
0.4236 806.0000 28.2000 0.0000 0
0.4306 803.0000 28.8000 0.0000 1
0.4375 540.0000 28.9000 0.0000 0
0.4444 864.0000 28.3000 0.0000 0
0.4514 1112.0000 28.3000 0.0000 0
0.4583 797.0000 29.1000 0.4000 1
0.4653 641.0000 29.2000 0.4000 0
0.4722 857.0000 29.7000 0.0000 0
0.4792 801.0000 30.0000 0.4000 0
0.4861 735.0000 30.0000 0.9000 1
0.4931 495.0000 29.7000 0.0000 0
0.5000 541.0000 28.4000 1.8000 0
0.5069 391.0000 26.7000 2.7000 0
0.5139 405.0000 25.8000 2.2000 0
0.5208 385.0000 25.4000 1.8000 0
0.5278 440.0000 25.4000 2.7000 0
0.5347 569.0000 25.6000 2.7000 0
0.5417 422.0000 25.7000 2.2000 0
0.5486 645.0000 25.8000 2.2000 0
0.5556 461.0000 25.8000 2.2000 0
0.5625 495.0000 25.5000 1.8000 0
0.5694 559.0000 25.4000 2.2000 0
0.5764 351.0000 25.3000 2.7000 0
0.5833 233.0000 24.9000 2.2000 0
0.5903 163.0000 24.5000 2.7000 0
0.5972 288.0000 24.3000 2.2000 0
0.6042 397.0000 24.5000 1.8000 0
0.6111 419.0000 24.8000 2.2000 0
0.6181 385.0000 25.1000 1.3000 0
0.6250 509.0000 25.3000 2.2000 0
0.6319 393.0000 25.4000 1.8000 0
0.6389 664.0000 25.8000 1.8000 0
0.6458 567.0000 26.0000 1.3000 1
0.6528 560.0000 26.2000 1.3000 0
0.6597 578.0000 26.4000 1.3000 0
0.6667 518.0000 26.4000 0.4000 0
0.6736 530.0000 26.8000 0.9000 0
0.6806 306.0000 26.8000 1.3000 0
0.6875 173.0000 26.6000 0.9000 0
0.6944 116.0000 26.3000 0.0000 0
0.7014 91.0000 26.3000 0.4000 0
0.7083 55.0000 26.2000 0.4000 0
0.7153 45.0000 25.9000 0.9000 0
0.7222 68.0000 25.7000 0.4000 0
0.7292 63.0000 25.7000 0.4000 0
0.7361 28.0000 25.7000 0.0000 0
0.7431 12.0000 25.7000 0.0000 0
0.2500 25.0000 21.2000 0.0000 0
0.2569 41.0000 21.3000 0.0000 0
0.2639 56.0000 21.6000 0.0000 0
0.2708 67.0000 21.6000 0.0000 0
0.2778 76.0000 21.7000 0.0000 0
0.2847 100.0000 21.9000 0.0000 0
0.2917 134.0000 21.9000 0.0000 0
0.2986 167.0000 22.1000 0.0000 0
0.3056 192.0000 22.3000 0.0000 0
0.3125 208.0000 22.4000 0.0000 0
0.3194 379.0000 22.8000 0.0000 0
0.3264 386.0000 23.3000 0.0000 0
0.3333 296.0000 23.4000 0.0000 0
0.3403 280.0000 23.2000 0.0000 0
0.3472 329.0000 23.1000 0.0000 0
0.3542 390.0000 23.3000 0.0000 1
0.3611 423.0000 23.7000 0.0000 0
0.3681 490.0000 24.0000 0.0000 0
0.3750 554.0000 23.9000 0.4000 0
0.3819 533.0000 24.1000 0.0000 0
0.3889 617.0000 24.4000 0.4000 0
0.3958 675.0000 24.6000 0.9000 1
0.4028 714.0000 25.1000 1.3000 0
0.4097 546.0000 25.3000 0.9000 0
0.4167 415.0000 24.9000 1.8000 0
0.4236 571.0000 24.8000 1.8000 0
0.4306 423.0000 24.8000 1.8000 0
0.4375 336.0000 24.8000 0.9000 0
0.4444 236.0000 24.8000 0.9000 0
0.4514 178.0000 24.5000 1.8000 0
0.4583 174.0000 24.2000 1.3000 0
0.4653 223.0000 24.1000 0.9000 0
0.4722 227.0000 24.1000 0.9000 0
0.4792 222.0000 24.0000 0.9000 0
0.4861 222.0000 24.0000 0.4000 0
0.4931 286.0000 24.0000 0.9000 0
0.5000 480.0000 23.9000 0.4000 0
0.5069 519.0000 24.0000 1.3000 1
0.5139 422.0000 24.2000 0.4000 0
0.5208 342.0000 24.4000 0.0000 0
0.5278 340.0000 24.5000 0.4000 0
0.5347 344.0000 24.2000 0.4000 0
0.5417 348.0000 24.1000 0.4000 0
0.5486 390.0000 23.9000 0.9000 0
0.5556 469.0000 23.9000 0.0000 0
0.5625 539.0000 24.0000 0.0000 1
0.5694 728.0000 24.3000 0.4000 0
0.5764 661.0000 24.7000 1.8000 0
0.5833 541.0000 24.8000 1.3000 0
0.5903 366.0000 24.8000 1.3000 0
0.5972 312.0000 24.7000 1.3000 0
0.6042 248.0000 24.6000 2.2000 0
0.6111 326.0000 24.5000 1.8000 0
0.6181 438.0000 24.7000 2.2000 0
0.6250 387.0000 24.9000 2.2000 0
0.6319 301.0000 24.9000 2.7000 0
0.6389 337.0000 24.8000 2.7000 0
0.6458 351.0000 24.7000 2.2000 0
0.6528 507.0000 25.0000 2.2000 0
0.6597 427.0000 25.1000 2.7000 0
0.6667 386.0000 24.9000 1.8000 0
0.6736 204.0000 24.9000 1.8000 0
0.6806 71.0000 24.5000 1.3000 0
0.6875 52.0000 24.1000 0.9000 0
0.6944 60.0000 23.8000 0.9000 0
0.7014 62.0000 23.6000 0.9000 0
0.7083 53.0000 23.4000 0.9000 0
0.7153 38.0000 23.2000 0.9000 0
0.7222 26.0000 23.1000 0.9000 0
0.7292 11.0000 22.9000 0.9000 0
0.7361 5.0000 22.7000 0.9000 0
0.7431 0.0000 22.5000 1.3000 0
0.2500 22.0000 20.1000 0.0000 0
0.2569 36.0000 20.1000 0.0000 0
0.2639 51.0000 20.1000 0.0000 0
0.2708 66.0000 20.2000 0.0000 0
0.2778 77.0000 20.3000 0.0000 0
0.2847 92.0000 20.6000 0.0000 0
0.2917 106.0000 20.9000 0.0000 0
0.2986 131.0000 21.2000 0.0000 0
0.3056 170.0000 21.6000 0.0000 0
0.3125 230.0000 22.0000 0.0000 0
0.3194 437.0000 22.2000 0.0000 0
0.3264 479.0000 22.5000 0.0000 0
0.3333 424.0000 22.8000 0.0000 0
0.3403 350.0000 22.8000 0.0000 0
0.3472 387.0000 22.8000 0.0000 0
0.3542 567.0000 22.9000 0.0000 1
0.3611 635.0000 23.3000 0.0000 0
0.3681 625.0000 23.9000 0.0000 0
0.3750 540.0000 23.8000 0.0000 0
0.3819 668.0000 23.9000 0.0000 0
0.3889 768.0000 24.4000 0.0000 1
0.3958 843.0000 24.7000 0.9000 0
0.4028 814.0000 25.1000 0.9000 0
0.4097 768.0000 25.2000 0.9000 0
0.4167 628.0000 25.2000 1.3000 0
0.4236 779.0000 25.3000 0.9000 1
0.4306 668.0000 26.1000 0.0000 0
0.4375 936.0000 26.3000 0.0000 0
0.4444 596.0000 26.9000 0.0000 0
0.4514 321.0000 27.2000 1.8000 0
0.4583 478.0000 26.8000 1.8000 0
0.4653 483.0000 26.7000 2.2000 1
0.4722 942.0000 26.8000 1.8000 0
0.4792 936.0000 27.3000 2.7000 0
0.4861 329.0000 26.7000 1.8000 0
0.4931 204.0000 26.3000 1.8000 0
0.5000 340.0000 25.2000 2.7000 0
0.5069 435.0000 24.9000 3.1000 0
0.5139 367.0000 24.8000 3.1000 0
0.5208 343.0000 24.4000 3.1000 0
0.5278 386.0000 24.3000 2.7000 0
0.5347 417.0000 24.4000 2.7000 0
0.5417 415.0000 24.5000 2.2000 0
0.5486 413.0000 24.6000 2.2000 0
0.5556 436.0000 24.7000 0.9000 0
0.5625 445.0000 25.2000 1.3000 0
0.5694 586.0000 25.3000 1.8000 0
0.5764 898.0000 25.8000 2.2000 0
0.5833 532.0000 26.1000 1.8000 0
0.5903 372.0000 25.9000 1.3000 0
0.5972 241.0000 25.7000 1.8000 0
0.6042 183.0000 25.4000 1.3000 0
0.6111 176.0000 24.6000 1.3000 0
0.6181 152.0000 24.1000 0.4000 0
0.6250 140.0000 24.1000 0.4000 0
0.6319 121.0000 24.1000 0.0000 0
0.6389 129.0000 24.1000 0.4000 0
0.6458 136.0000 23.7000 0.4000 0
0.6528 126.0000 23.2000 0.4000 0
0.6597 117.0000 23.0000 0.9000 0
0.6667 119.0000 23.0000 0.4000 0
0.6736 126.0000 22.9000 0.4000 0
0.6806 142.0000 22.8000 0.4000 0
0.6875 122.0000 22.9000 0.4000 0
0.6944 85.0000 22.9000 0.9000 0
0.7014 55.0000 22.9000 0.9000 0
0.7083 47.0000 22.8000 1.3000 0
0.7153 44.0000 22.7000 1.3000 0
0.7222 37.0000 22.7000 1.3000 0
0.7292 31.0000 22.7000 0.9000 0
0.7361 24.0000 22.8000 0.4000 0
0.7431 13.0000 22.8000 0.9000 0
0.2500 34.0000 20.1000 0.0000 0
0.2569 70.0000 19.8000 0.0000 0
0.2639 108.0000 19.8000 0.0000 0
0.2708 161.0000 19.8000 0.0000 0
0.2778 221.0000 19.9000 0.0000 0
0.2847 289.0000 19.8000 0.0000 0
0.2917 344.0000 20.3000 0.0000 0
0.2986 374.0000 20.9000 0.0000 0
0.3056 415.0000 21.2000 0.0000 0
0.3125 458.0000 21.3000 0.0000 0
0.3194 543.0000 21.4000 0.4000 1
0.3264 352.0000 21.6000 0.0000 0
0.3333 365.0000 21.8000 0.0000 0
0.3403 379.0000 21.9000 0.9000 0
0.3472 623.0000 22.3000 1.8000 0
0.3542 577.0000 22.7000 1.8000 0
0.3611 392.0000 22.7000 1.8000 0
0.3681 422.0000 22.5000 1.8000 0
0.3750 460.0000 22.5000 0.9000 0
0.3819 536.0000 22.6000 0.0000 1
0.3889 475.0000 22.6000 0.0000 0
0.3958 441.0000 22.8000 0.0000 0
0.4028 396.0000 22.9000 0.4000 0
0.4097 453.0000 22.9000 1.8000 0
0.4167 528.0000 23.1000 0.9000 0
0.4236 579.0000 23.3000 1.3000 0
0.4306 729.0000 23.7000 1.3000 0
0.4375 781.0000 23.9000 0.9000 1
0.4444 725.0000 24.4000 0.9000 0
0.4514 705.0000 24.7000 1.3000 0
0.4583 582.0000 24.7000 1.3000 0
0.4653 579.0000 24.5000 0.9000 0
0.4722 744.0000 24.7000 0.0000 0
0.4792 743.0000 24.9000 0.4000 1
0.4861 758.0000 25.2000 0.9000 0
0.4931 759.0000 25.3000 1.8000 0
0.5000 787.0000 25.2000 1.3000 0
0.5069 743.0000 25.5000 1.3000 0
0.5139 788.0000 25.7000 2.2000 0
0.5208 832.0000 25.7000 1.8000 1
0.5278 857.0000 25.8000 2.2000 0
0.5347 900.0000 26.0000 1.8000 0
0.5417 874.0000 26.1000 1.8000 0
0.5486 837.0000 26.1000 1.8000 1
0.5556 853.0000 26.2000 1.8000 0
0.5625 591.0000 26.1000 2.2000 0
0.5694 466.0000 25.7000 2.7000 0
0.5764 452.0000 25.4000 2.2000 0
0.5833 472.0000 25.1000 2.2000 0
0.5903 528.0000 25.1000 2.7000 0
0.5972 556.0000 25.0000 2.2000 0
0.6042 462.0000 25.1000 2.2000 0
0.6111 432.0000 24.9000 2.2000 0
0.6181 348.0000 24.9000 1.3000 0
0.6250 316.0000 24.6000 1.8000 0
0.6319 302.0000 24.1000 2.2000 0
0.6389 251.0000 23.8000 1.8000 0
0.6458 221.0000 23.7000 1.8000 0
0.6528 202.0000 23.6000 1.3000 0
0.6597 182.0000 23.5000 1.3000 0
0.6667 201.0000 23.4000 1.3000 0
0.6736 163.0000 23.4000 1.8000 0
0.6806 158.0000 23.3000 1.8000 0
0.6875 104.0000 23.3000 1.8000 0
0.6944 116.0000 23.1000 0.9000 0
0.7014 78.0000 23.1000 0.9000 0
0.7083 59.0000 22.9000 1.3000 0
0.7153 49.0000 22.8000 0.9000 0
0.7222 36.0000 22.7000 0.9000 0
0.7292 23.0000 22.6000 0.9000 0
0.7361 13.0000 22.5000 0.4000 0
0.7431 5.0000 22.5000 0.0000 0
0.2500 32.0000 20.8000 0.0000 0
0.2569 104.0000 20.9000 0.0000 0
0.2639 155.0000 21.1000 0.0000 0
0.2708 161.0000 21.4000 0.0000 0
0.2778 175.0000 21.8000 0.0000 0
0.2847 259.0000 21.9000 0.0000 0
0.2917 325.0000 22.2000 0.0000 0
0.2986 368.0000 22.7000 0.0000 0
0.3056 424.0000 22.9000 0.4000 0
0.3125 476.0000 23.0000 0.4000 0
0.3194 413.0000 22.9000 0.4000 0
0.3264 314.0000 23.2000 0.0000 0
0.3333 270.0000 23.6000 0.0000 0
0.3403 308.0000 23.8000 0.0000 0
0.3472 538.0000 23.7000 0.0000 1
0.3542 495.0000 23.9000 0.0000 0
0.3611 447.0000 23.9000 0.0000 0
0.3681 444.0000 24.1000 0.0000 0
0.3750 563.0000 24.2000 0.9000 0
0.3819 582.0000 24.3000 1.3000 0
0.3889 449.0000 24.7000 0.4000 0
0.3958 195.0000 24.9000 0.0000 0
0.4028 179.0000 24.7000 0.0000 0
0.4097 210.0000 24.4000 0.0000 0
0.4167 284.0000 24.3000 0.0000 0
0.4236 208.0000 24.2000 0.0000 0
0.4306 573.0000 23.9000 0.0000 0
0.4375 1025.0000 24.3000 0.0000 1
